date,information_link,category,headlines,story_card_image,description,image_video_links
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/rapid-suryakumar-lights-up-t20-world-cup-12636-06-11-2022,Sports,Rapid Suryakumar lights up T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Suryakumar Yadav has been on fire in T20 World Cup 2022, scoring over 200 runs, including 3 fifties",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12636/assets/4.jpeg?time=1667733130
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/rapid-suryakumar-lights-up-t20-world-cup-12636-06-11-2022,Sports,Rapid Suryakumar lights up T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"During his 25-ball 61 not out against Zimbabwe, Suryakumar completed 1000 runs in T20Is in 2022, becoming the first Indian to do so",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12636/assets/5.jpeg?time=1667733130
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/rapid-suryakumar-lights-up-t20-world-cup-12636-06-11-2022,Sports,Rapid Suryakumar lights up T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Suryakumar Yadav is winning hearts in Australia with his unreal hitting ability,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12636/assets/7.mp4?time=1667733130
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/rapid-suryakumar-lights-up-t20-world-cup-12636-06-11-2022,Sports,Rapid Suryakumar lights up T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Suryakumar Yadav is top on an elite list of batters with highest strike rate in a T20 World Cup edition,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12636/assets/8.jpeg?time=1667733130
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/rapid-suryakumar-lights-up-t20-world-cup-12636-06-11-2022,Sports,Rapid Suryakumar lights up T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Suryakumar has struck at nearly 200 for his 225 runs in 5 matches in 2022,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12636/assets/4.jpeg?time=1667733130
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/rapid-suryakumar-lights-up-t20-world-cup-12636-06-11-2022,Sports,Rapid Suryakumar lights up T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Michael Hussey was no stranger to rapid knocks in T20Is. He struck at over 170 in 2010 T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12636/assets/9.jpeg?time=1667733130
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/rapid-suryakumar-lights-up-t20-world-cup-12636-06-11-2022,Sports,Rapid Suryakumar lights up T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Glenn Phillips has lit up New Zealand's campaign in T20 World Cup, striking at an incredible pace",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12636/assets/10.jpeg?time=1667733129
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/rapid-suryakumar-lights-up-t20-world-cup-12636-06-11-2022,Sports,Rapid Suryakumar lights up T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Kevin Pietersen held the record for the highest strike rate in T20 World Cup 2007,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12636/assets/11.jpeg?time=1667733129
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/rapid-suryakumar-lights-up-t20-world-cup-12636-06-11-2022,Sports,Rapid Suryakumar lights up T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Michael Hussey was no stranger to rapid knocks in T20Is. He struck at over 170 in 2010 T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12636/assets/8.jpeg?time=1667733130
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-paks-resilience-in-adversity-12633-06-11-2022,Sports,PAK’s dramatic journey to T20 WC semis,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,By Sabyasachi Chowdhury -  - PAK’s dramatic journey to T20 WC semis,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12633/assets/2.jpeg?time=1667736478
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-paks-resilience-in-adversity-12633-06-11-2022,Sports,PAK’s dramatic journey to T20 WC semis,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Pakistan started
their T20 World Cup 2022 campaign with 4-wicket defeat to India at the MCG",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12633/assets/4.jpeg?time=1667736478
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-paks-resilience-in-adversity-12633-06-11-2022,Sports,PAK’s dramatic journey to T20 WC semis,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Thereafter, Pakistan
lost to Zimbabwe by 1 run in Perth",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12633/assets/5.jpeg?time=1667736478
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-paks-resilience-in-adversity-12633-06-11-2022,Sports,PAK’s dramatic journey to T20 WC semis,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Pakistan found
themselves in all sorts of trouble from there on",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12633/assets/6.jpeg?time=1667736478
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-paks-resilience-in-adversity-12633-06-11-2022,Sports,PAK’s dramatic journey to T20 WC semis,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Pakistan registered
their 1st win after beating the Netherlands",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12633/assets/7.jpeg?time=1667736478
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-paks-resilience-in-adversity-12633-06-11-2022,Sports,PAK’s dramatic journey to T20 WC semis,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"But a number of other
factors needed to go in Pakistan’s favour for their semis hopes",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12633/assets/8.jpeg?time=1667736478
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-paks-resilience-in-adversity-12633-06-11-2022,Sports,PAK’s dramatic journey to T20 WC semis,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Pakistan stayed alive
with a 33-run victory over South Africa",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12633/assets/9.jpeg?time=1667736479
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-paks-resilience-in-adversity-12633-06-11-2022,Sports,PAK’s dramatic journey to T20 WC semis,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Pakistan qualified
for the semis after beating Bangladesh by 5 wickets in Adelaide",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12633/assets/10.jpeg?time=1667736477
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-paks-resilience-in-adversity-12633-06-11-2022,Sports,PAK’s dramatic journey to T20 WC semis,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"From the verge of
elimination, Pakistan found themselves at the top of the points table after
their match on Sunday",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12633/assets/11.jpeg?time=1667736477
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/teams-that-have-retained-t20-world-cup-12632-06-11-2022,Sports,Teams that have retained T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,By Priya Nagi - Teams that have retained T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12632/assets/2.jpeg?time=1667729036
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/teams-that-have-retained-t20-world-cup-12632-06-11-2022,Sports,Teams that have retained T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,No team has managed to retain its T20 World Cup crown in the history of the tournament,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12632/assets/4.jpeg?time=1667729036
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/teams-that-have-retained-t20-world-cup-12632-06-11-2022,Sports,Teams that have retained T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,India won the inaugural edition in 2007 after beating Pakistan in final,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12632/assets/5.jpeg?time=1667729037
"November 06, 2022",https://www.indiatoday.in/visualstories/sports/teams-that-have-retained-t20-world-cup-12632-06-11-2022,Sports,Teams that have retained T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Pakistan bettered their 2007 result with victory in 2009 after outclassing Sri Lanka in the final,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12632/assets/6.jpeg?time=1667729037
